in s,C1 in V
1.0392860E-02,3.02287E+00
1.0392970E-02,3.01311E+00
1.0393080E-02,3.01799E+00
1.0393190E-02,3.01799E+00
1.0393300E-02,3.00334E+00
1.0393410E-02,3.01311E+00
1.0393520E-02,3.00334E+00
1.0393630E-02,3.00822E+00
1.0393740E-02,3.00822E+00
1.0393850E-02,3.01799E+00
1.0393960E-02,2.99357E+00
1.0394070E-02,3.02775E+00
1.0394180E-02,3.01311E+00
1.0394290E-02,3.01799E+00
1.0394400E-02,2.99357E+00
1.0394510E-02,3.02775E+00
1.0394620E-02,3.03264E+00
1.0394730E-02,3.03264E+00
1.0394840E-02,3.01311E+00
1.0394950E-02,3.02287E+00
1.0395060E-02,3.01799E+00
1.0395170E-02,3.00334E+00
1.0395280E-02,3.00334E+00
1.0395390E-02,3.01311E+00
1.0395500E-02,2.99846E+00
1.0395610E-02,3.00334E+00
1.0395720E-02,2.99846E+00
1.0395830E-02,3.01311E+00
1.0395940E-02,3.00822E+00
1.0396050E-02,3.01311E+00
1.0396160E-02,3.00822E+00
1.0396270E-02,3.03264E+00
1.0396380E-02,3.04729E+00
1.0396490E-02,3.02287E+00
1.0396600E-02,3.02287E+00
1.0396710E-02,3.02775E+00
1.0396820E-02,3.03752E+00
1.0396930E-02,3.01799E+00
1.0397040E-02,3.02775E+00
1.0397150E-02,3.01799E+00
1.0397260E-02,3.02775E+00
1.0397370E-02,3.03752E+00
1.0397480E-02,3.00334E+00
1.0397590E-02,3.03264E+00
1.0397700E-02,3.03264E+00
1.0397810E-02,3.00334E+00
1.0397920E-02,3.00822E+00
1.0398030E-02,3.00334E+00
1.0398140E-02,3.02287E+00
1.0398250E-02,3.00822E+00
1.0398360E-02,3.01311E+00
1.0398470E-02,2.99846E+00
1.0398580E-02,3.00822E+00
1.0398690E-02,3.04729E+00
1.0398800E-02,3.00822E+00
1.0398910E-02,3.02775E+00
1.0399020E-02,3.00334E+00
1.0399130E-02,3.01799E+00
1.0399240E-02,3.02287E+00
1.0399350E-02,3.00822E+00
1.0399460E-02,3.02287E+00
1.0399570E-02,3.01311E+00
1.0399680E-02,3.01311E+00
1.0399790E-02,3.00822E+00
1.0399900E-02,3.00334E+00
1.0400010E-02,3.02287E+00
1.0400120E-02,3.00334E+00
1.0400230E-02,2.99846E+00
1.0400340E-02,3.02775E+00
1.0400450E-02,3.00822E+00
1.0400560E-02,3.03752E+00
1.0400670E-02,3.03264E+00
1.0400780E-02,3.03752E+00
1.0400890E-02,3.02287E+00
1.0401000E-02,3.02287E+00
1.0401110E-02,3.02287E+00
1.0401220E-02,2.99846E+00
1.0401330E-02,2.99846E+00
1.0401440E-02,3.01311E+00
1.0401550E-02,3.01311E+00
1.0401660E-02,3.03752E+00
1.0401770E-02,3.01311E+00
1.0401880E-02,3.03264E+00
1.0401990E-02,3.00334E+00
1.0402100E-02,2.98381E+00
1.0402210E-02,3.02775E+00
1.0402320E-02,3.02775E+00
1.0402430E-02,3.00334E+00
1.0402540E-02,3.02775E+00
1.0402650E-02,3.01311E+00
1.0402760E-02,3.00822E+00
1.0402870E-02,2.99846E+00
1.0402980E-02,3.04240E+00
1.0403090E-02,3.00334E+00
1.0403200E-02,3.03264E+00
1.0403310E-02,3.02287E+00
1.0403420E-02,2.98869E+00
1.0403530E-02,3.02775E+00
1.0403640E-02,3.03752E+00
1.0403750E-02,3.02287E+00
1.0403860E-02,3.00334E+00
1.0403970E-02,3.05217E+00
1.0404080E-02,3.03264E+00
1.0404190E-02,3.00334E+00
1.0404300E-02,3.01799E+00
1.0404410E-02,3.00822E+00
1.0404520E-02,3.03752E+00
1.0404630E-02,3.03264E+00
1.0404740E-02,3.03752E+00
1.0404850E-02,3.01799E+00
1.0404960E-02,3.03264E+00
1.0405070E-02,3.03752E+00
1.0405180E-02,3.02775E+00
1.0405290E-02,3.02287E+00
1.0405400E-02,3.00822E+00
1.0405510E-02,3.00334E+00
1.0405620E-02,3.01799E+00
1.0405730E-02,3.02775E+00
1.0405840E-02,3.02287E+00
1.0405950E-02,3.02287E+00
1.0406060E-02,3.01799E+00
1.0406170E-02,3.00822E+00
1.0406280E-02,3.01799E+00
1.0406390E-02,3.00334E+00
1.0406500E-02,3.00822E+00
1.0406610E-02,3.01311E+00
1.0406720E-02,3.01799E+00
1.0406830E-02,3.01799E+00
1.0406940E-02,3.00822E+00
1.0407050E-02,3.00822E+00
1.0407160E-02,3.01311E+00
1.0407270E-02,3.01311E+00
1.0407380E-02,3.02775E+00
1.0407490E-02,3.03264E+00
1.0407600E-02,3.02287E+00
1.0407710E-02,3.02287E+00
1.0407820E-02,3.03264E+00
1.0407930E-02,3.02287E+00
1.0408040E-02,3.02775E+00
1.0408150E-02,3.03752E+00
1.0408260E-02,3.00822E+00
1.0408370E-02,3.02287E+00
1.0408480E-02,3.01311E+00
1.0408590E-02,3.01799E+00
1.0408700E-02,3.03264E+00
1.0408810E-02,3.01799E+00
1.0408920E-02,3.02775E+00
1.0409030E-02,3.04729E+00
1.0409140E-02,3.02287E+00
1.0409250E-02,3.01311E+00
1.0409360E-02,3.02775E+00
1.0409470E-02,3.01311E+00
1.0409580E-02,3.05705E+00
1.0409690E-02,2.99357E+00
1.0409800E-02,3.03752E+00
1.0409910E-02,2.99846E+00
1.0410020E-02,3.03752E+00
1.0410130E-02,3.02775E+00
1.0410240E-02,2.99846E+00
1.0410350E-02,2.99357E+00
1.0410460E-02,3.01311E+00
1.0410570E-02,2.99846E+00
1.0410680E-02,3.02775E+00
1.0410790E-02,3.00334E+00
1.0410900E-02,3.00822E+00
1.0411010E-02,3.02775E+00
1.0411120E-02,3.02775E+00
1.0411230E-02,3.00822E+00
1.0411340E-02,2.98869E+00
1.0411450E-02,3.00822E+00
1.0411560E-02,3.00822E+00
1.0411670E-02,3.01799E+00
1.0411780E-02,3.02287E+00
1.0411890E-02,3.02775E+00
1.0412000E-02,2.97893E+00
1.0412110E-02,3.01311E+00
1.0412220E-02,3.02287E+00
1.0412330E-02,3.01799E+00
1.0412440E-02,3.01799E+00
1.0412550E-02,3.02775E+00
1.0412660E-02,3.01799E+00
1.0412770E-02,3.01311E+00
1.0412880E-02,3.00334E+00
1.0412990E-02,3.03264E+00
1.0413100E-02,3.00822E+00
1.0413210E-02,3.00334E+00
1.0413320E-02,3.02775E+00
1.0413430E-02,3.00334E+00
1.0413540E-02,3.01799E+00
1.0413650E-02,3.02775E+00
1.0413760E-02,3.02775E+00
1.0413870E-02,3.00334E+00
1.0413980E-02,3.01311E+00
1.0414090E-02,3.01311E+00
1.0414200E-02,3.03752E+00
1.0414310E-02,3.01311E+00
1.0414420E-02,3.01799E+00
1.0414530E-02,2.98381E+00
1.0414640E-02,3.04240E+00
1.0414750E-02,3.01311E+00
1.0414860E-02,3.01799E+00
1.0414970E-02,3.00822E+00
1.0415080E-02,3.02287E+00
1.0415190E-02,3.03752E+00
1.0415300E-02,3.03752E+00
1.0415410E-02,2.99846E+00
1.0415520E-02,3.02775E+00
1.0415630E-02,3.01799E+00
1.0415740E-02,3.01799E+00
1.0415850E-02,3.01799E+00
1.0415960E-02,3.03264E+00
1.0416070E-02,3.02287E+00
1.0416180E-02,3.01799E+00
1.0416290E-02,3.01799E+00
1.0416400E-02,3.00822E+00
1.0416510E-02,3.03264E+00
1.0416620E-02,3.02775E+00
1.0416730E-02,3.02287E+00
1.0416840E-02,3.01311E+00
1.0416950E-02,2.99846E+00
1.0417060E-02,3.02287E+00
1.0417170E-02,3.00822E+00
1.0417280E-02,3.01799E+00
1.0417390E-02,3.02287E+00
1.0417500E-02,3.00822E+00
1.0417610E-02,3.01311E+00
1.0417720E-02,3.01311E+00
1.0417830E-02,3.00334E+00
1.0417940E-02,3.02287E+00
1.0418050E-02,3.02287E+00
1.0418160E-02,3.01311E+00
1.0418270E-02,3.01799E+00
1.0418380E-02,3.01799E+00
1.0418490E-02,3.03752E+00
1.0418600E-02,3.01799E+00
1.0418710E-02,3.01311E+00
1.0418820E-02,3.01799E+00
1.0418930E-02,3.01311E+00
1.0419040E-02,3.03264E+00
1.0419150E-02,3.01799E+00
1.0419260E-02,3.00334E+00
1.0419370E-02,3.02287E+00
1.0419480E-02,3.01311E+00
1.0419590E-02,3.03264E+00
1.0419700E-02,2.99846E+00
1.0419810E-02,2.99846E+00
1.0419920E-02,2.99846E+00
1.0420030E-02,3.00334E+00
1.0420140E-02,3.00334E+00
1.0420250E-02,2.99846E+00
1.0420360E-02,3.00822E+00
1.0420470E-02,3.01799E+00
1.0420580E-02,3.01799E+00
1.0420690E-02,3.01311E+00
1.0420800E-02,3.02775E+00
1.0420910E-02,3.01311E+00
1.0421020E-02,3.04240E+00
1.0421130E-02,3.03264E+00
1.0421240E-02,3.00334E+00
1.0421350E-02,3.00822E+00
1.0421460E-02,3.02775E+00
1.0421570E-02,3.01799E+00
1.0421680E-02,3.01311E+00
1.0421790E-02,3.01311E+00
1.0421900E-02,3.02287E+00
1.0422010E-02,2.99846E+00
1.0422120E-02,3.03264E+00
1.0422230E-02,3.03264E+00
1.0422340E-02,3.02287E+00
1.0422450E-02,3.01311E+00
1.0422560E-02,3.01311E+00
1.0422670E-02,2.99846E+00
1.0422780E-02,3.01799E+00
1.0422890E-02,3.01799E+00
1.0423000E-02,3.00822E+00
1.0423110E-02,3.00822E+00
1.0423220E-02,3.00334E+00
1.0423330E-02,3.02287E+00
1.0423440E-02,3.00334E+00
1.0423550E-02,3.02287E+00
1.0423660E-02,3.03264E+00
1.0423770E-02,3.00822E+00
1.0423880E-02,3.01799E+00
1.0423990E-02,3.01799E+00
1.0424100E-02,3.00822E+00
1.0424210E-02,3.03264E+00
1.0424320E-02,3.02287E+00
1.0424430E-02,3.02287E+00
1.0424540E-02,3.01311E+00
1.0424650E-02,3.02287E+00
1.0424760E-02,3.03264E+00
1.0424870E-02,3.01799E+00
1.0424980E-02,3.02287E+00
1.0425090E-02,3.00334E+00
1.0425200E-02,3.04729E+00
1.0425310E-02,3.02775E+00
1.0425420E-02,2.99357E+00
1.0425530E-02,3.01799E+00
1.0425640E-02,3.01799E+00
1.0425750E-02,3.01799E+00
1.0425860E-02,2.99846E+00
1.0425970E-02,3.03264E+00
1.0426080E-02,3.02287E+00
1.0426190E-02,3.01311E+00
1.0426300E-02,3.00334E+00
1.0426410E-02,3.02775E+00
1.0426520E-02,3.00334E+00
1.0426630E-02,3.00822E+00
1.0426740E-02,3.01311E+00
1.0426850E-02,3.01311E+00
1.0426960E-02,3.03264E+00
1.0427070E-02,3.01799E+00
1.0427180E-02,3.00822E+00
1.0427290E-02,3.01799E+00
1.0427400E-02,3.01311E+00
1.0427510E-02,3.01799E+00
1.0427620E-02,3.02775E+00
1.0427730E-02,2.99846E+00
1.0427840E-02,2.99846E+00
1.0427950E-02,3.01799E+00
1.0428060E-02,3.01311E+00
1.0428170E-02,3.02287E+00
1.0428280E-02,3.01311E+00
1.0428390E-02,3.01799E+00
1.0428500E-02,3.00334E+00
1.0428610E-02,3.01799E+00
1.0428720E-02,3.01799E+00
1.0428830E-02,3.00334E+00
1.0428940E-02,3.02287E+00
1.0429050E-02,2.99846E+00
1.0429160E-02,3.02775E+00
1.0429270E-02,3.00822E+00
1.0429380E-02,3.01799E+00
1.0429490E-02,2.99357E+00
1.0429600E-02,3.02287E+00
1.0429710E-02,3.01311E+00
1.0429820E-02,3.02287E+00
1.0429930E-02,3.02775E+00
1.0430040E-02,3.01799E+00
1.0430150E-02,3.02287E+00
1.0430260E-02,3.01311E+00
1.0430370E-02,3.02287E+00
1.0430480E-02,3.02775E+00
1.0430590E-02,3.01311E+00
1.0430700E-02,3.01311E+00
1.0430810E-02,3.02775E+00
1.0430920E-02,2.99357E+00
1.0431030E-02,3.03752E+00
1.0431140E-02,3.01799E+00
1.0431250E-02,3.00334E+00
1.0431360E-02,3.01799E+00
1.0431470E-02,3.00822E+00
1.0431580E-02,3.00334E+00
1.0431690E-02,3.00822E+00
1.0431800E-02,3.02287E+00
1.0431910E-02,3.01799E+00
1.0432020E-02,2.99846E+00
1.0432130E-02,3.02775E+00
1.0432240E-02,3.02287E+00
1.0432350E-02,3.00822E+00
1.0432460E-02,3.03752E+00
1.0432570E-02,3.01799E+00
1.0432680E-02,3.01311E+00
1.0432790E-02,3.01311E+00
1.0432900E-02,3.03264E+00
1.0433010E-02,3.00822E+00
1.0433120E-02,3.03752E+00
1.0433230E-02,3.01311E+00
1.0433340E-02,3.01799E+00
1.0433450E-02,2.99846E+00
1.0433560E-02,3.01799E+00
1.0433670E-02,3.00822E+00
1.0433780E-02,3.01311E+00
1.0433890E-02,3.01311E+00
1.0434000E-02,3.01311E+00
1.0434110E-02,3.00334E+00
1.0434220E-02,3.02775E+00
1.0434330E-02,3.02287E+00
1.0434440E-02,3.01799E+00
1.0434550E-02,3.00334E+00
1.0434660E-02,3.00822E+00
1.0434770E-02,2.99357E+00
1.0434880E-02,3.02775E+00
1.0434990E-02,3.01311E+00
1.0435100E-02,3.01799E+00
1.0435210E-02,3.01311E+00
1.0435320E-02,3.01799E+00
1.0435430E-02,2.99846E+00
1.0435540E-02,3.02287E+00
1.0435650E-02,3.02775E+00
1.0435760E-02,3.00334E+00
1.0435870E-02,3.03264E+00
1.0435980E-02,3.02775E+00
1.0436090E-02,2.99357E+00
1.0436200E-02,3.00334E+00
1.0436310E-02,3.01799E+00
1.0436420E-02,3.01799E+00
1.0436530E-02,3.02287E+00
1.0436640E-02,3.04729E+00
1.0436750E-02,3.02775E+00
1.0436860E-02,3.04240E+00
1.0436970E-02,3.00334E+00
1.0437080E-02,3.03264E+00
1.0437190E-02,3.01799E+00
1.0437300E-02,3.01311E+00
1.0437410E-02,3.02775E+00
1.0437520E-02,3.01311E+00
1.0437630E-02,3.01311E+00
1.0437740E-02,3.01799E+00
1.0437850E-02,3.00822E+00
1.0437960E-02,3.02287E+00
1.0438070E-02,3.00334E+00
1.0438180E-02,3.01799E+00
1.0438290E-02,3.00334E+00
1.0438400E-02,3.01311E+00
1.0438510E-02,3.01799E+00
1.0438620E-02,3.01799E+00
1.0438730E-02,3.03264E+00
1.0438840E-02,2.99846E+00
1.0438950E-02,3.03264E+00
1.0439060E-02,2.97404E+00
1.0439170E-02,2.99357E+00
1.0439280E-02,3.02287E+00
1.0439390E-02,3.00334E+00
1.0439500E-02,3.02775E+00
1.0439610E-02,3.01311E+00
1.0439720E-02,3.01799E+00
1.0439830E-02,3.02775E+00
1.0439940E-02,2.99357E+00
1.0440050E-02,3.03264E+00
1.0440160E-02,3.00822E+00
1.0440270E-02,3.01799E+00
1.0440380E-02,3.00334E+00
1.0440490E-02,3.02775E+00
1.0440600E-02,3.02287E+00
1.0440710E-02,3.01799E+00
1.0440820E-02,2.99846E+00
1.0440930E-02,3.00822E+00
1.0441040E-02,3.01311E+00
1.0441150E-02,3.04729E+00
1.0441260E-02,3.00334E+00
1.0441370E-02,3.00334E+00
1.0441480E-02,3.02775E+00
1.0441590E-02,3.01799E+00
1.0441700E-02,3.02775E+00
1.0441810E-02,3.00822E+00
1.0441920E-02,3.01799E+00
1.0442030E-02,3.01799E+00
1.0442140E-02,3.02287E+00
1.0442250E-02,3.00822E+00
1.0442360E-02,3.03752E+00
1.0442470E-02,3.02775E+00
1.0442580E-02,3.01311E+00
1.0442690E-02,3.02775E+00
1.0442800E-02,3.04729E+00
1.0442910E-02,3.01311E+00
1.0443020E-02,3.01311E+00
1.0443130E-02,3.00822E+00
1.0443240E-02,3.00334E+00
1.0443350E-02,3.01799E+00
1.0443460E-02,3.02287E+00
1.0443570E-02,3.00334E+00
1.0443680E-02,3.01799E+00
1.0443790E-02,3.01799E+00
1.0443900E-02,3.03752E+00
1.0444010E-02,3.01799E+00
1.0444120E-02,3.02287E+00
1.0444230E-02,3.01311E+00
1.0444340E-02,3.02775E+00
1.0444450E-02,3.01799E+00
1.0444560E-02,3.00822E+00
1.0444670E-02,3.00822E+00
1.0444780E-02,3.01311E+00
1.0444890E-02,3.00822E+00
1.0445000E-02,3.02287E+00
1.0445110E-02,3.01311E+00
1.0445220E-02,3.01799E+00
1.0445330E-02,3.00334E+00
1.0445440E-02,3.00822E+00
1.0445550E-02,3.02287E+00
1.0445660E-02,3.02287E+00
1.0445770E-02,3.02287E+00
1.0445880E-02,3.01311E+00
1.0445990E-02,3.01799E+00
1.0446100E-02,3.02287E+00
1.0446210E-02,3.01799E+00
1.0446320E-02,3.02287E+00
1.0446430E-02,3.02775E+00
1.0446540E-02,3.01799E+00
1.0446650E-02,3.02287E+00
1.0446760E-02,3.00822E+00
1.0446870E-02,3.01311E+00
1.0446980E-02,3.00334E+00
1.0447090E-02,2.99846E+00
1.0447200E-02,3.00822E+00
1.0447310E-02,3.01311E+00
1.0447420E-02,3.01799E+00
1.0447530E-02,3.02775E+00
1.0447640E-02,3.02775E+00
1.0447750E-02,3.02287E+00
1.0447860E-02,3.02775E+00
1.0447970E-02,3.01311E+00
1.0448080E-02,3.01311E+00
1.0448190E-02,3.01311E+00
1.0448300E-02,3.00334E+00
1.0448410E-02,3.01799E+00
1.0448520E-02,3.01799E+00
1.0448630E-02,3.04240E+00
1.0448740E-02,3.02775E+00
1.0448850E-02,3.01799E+00
1.0448960E-02,3.00822E+00
1.0449070E-02,3.00822E+00
1.0449180E-02,3.01311E+00
1.0449290E-02,3.02775E+00
1.0449400E-02,3.01311E+00
1.0449510E-02,3.03264E+00
1.0449620E-02,3.03752E+00
1.0449730E-02,2.99846E+00
1.0449840E-02,3.01311E+00
1.0449950E-02,3.00334E+00
1.0450060E-02,3.02775E+00
1.0450170E-02,3.03264E+00
1.0450280E-02,3.02775E+00
1.0450390E-02,3.03752E+00
1.0450500E-02,3.02287E+00
1.0450610E-02,2.98869E+00
1.0450720E-02,2.99846E+00
1.0450830E-02,3.01311E+00
1.0450940E-02,3.02775E+00
1.0451050E-02,3.03264E+00
1.0451160E-02,3.04240E+00
1.0451270E-02,3.00822E+00
1.0451380E-02,2.99846E+00
1.0451490E-02,3.00334E+00
1.0451600E-02,2.98869E+00
1.0451710E-02,3.01311E+00
1.0451820E-02,3.03752E+00
1.0451930E-02,3.03752E+00
1.0452040E-02,3.03752E+00
1.0452150E-02,3.00822E+00
1.0452260E-02,3.01799E+00
1.0452370E-02,3.02287E+00
1.0452480E-02,3.03264E+00
1.0452590E-02,3.03752E+00
1.0452700E-02,3.02287E+00
1.0452810E-02,3.05217E+00
1.0452920E-02,3.01799E+00
1.0453030E-02,3.01311E+00
1.0453140E-02,3.01311E+00
1.0453250E-02,3.02287E+00
1.0453360E-02,3.02287E+00
1.0453470E-02,3.01799E+00
1.0453580E-02,3.01311E+00
1.0453690E-02,3.00334E+00
1.0453800E-02,3.02287E+00
1.0453910E-02,3.02775E+00
1.0454020E-02,3.01311E+00
1.0454130E-02,2.98869E+00
1.0454240E-02,2.99846E+00
1.0454350E-02,3.01799E+00
1.0454460E-02,3.03752E+00
1.0454570E-02,2.99846E+00
1.0454680E-02,3.01311E+00
1.0454790E-02,3.03752E+00
1.0454900E-02,3.00822E+00
1.0455010E-02,3.01311E+00
1.0455120E-02,3.05217E+00
1.0455230E-02,2.99846E+00
1.0455340E-02,3.02775E+00
1.0455450E-02,2.99846E+00
1.0455560E-02,3.02287E+00
1.0455670E-02,3.00334E+00
1.0455780E-02,3.01799E+00
1.0455890E-02,3.01799E+00
1.0456000E-02,3.00822E+00
1.0456110E-02,3.02775E+00
1.0456220E-02,3.01799E+00
1.0456330E-02,3.02287E+00
1.0456440E-02,3.02287E+00
1.0456550E-02,3.01799E+00
1.0456660E-02,3.01799E+00
1.0456770E-02,3.00822E+00
1.0456880E-02,3.03264E+00
1.0456990E-02,3.00334E+00
1.0457100E-02,3.01311E+00
1.0457210E-02,3.00822E+00
1.0457320E-02,3.01311E+00
1.0457430E-02,3.03752E+00
1.0457540E-02,3.02775E+00
1.0457650E-02,3.00334E+00
1.0457760E-02,3.00822E+00
1.0457870E-02,3.01799E+00
1.0457980E-02,3.02287E+00
1.0458090E-02,3.01799E+00
1.0458200E-02,3.03264E+00
1.0458310E-02,3.02775E+00
1.0458420E-02,3.00822E+00
1.0458530E-02,3.00334E+00
1.0458640E-02,3.04240E+00
1.0458750E-02,3.01311E+00
1.0458860E-02,3.02775E+00
1.0458970E-02,3.01311E+00
1.0459080E-02,3.03264E+00
1.0459190E-02,3.03264E+00
1.0459300E-02,3.03264E+00
1.0459410E-02,3.00822E+00
1.0459520E-02,2.97893E+00
1.0459630E-02,3.01311E+00
1.0459740E-02,3.01311E+00
1.0459850E-02,3.03264E+00
1.0459960E-02,3.02287E+00
1.0460070E-02,2.97893E+00
1.0460180E-02,3.02287E+00
1.0460290E-02,3.03752E+00
1.0460400E-02,3.01799E+00
1.0460510E-02,3.00334E+00
1.0460620E-02,3.01799E+00
1.0460730E-02,3.02775E+00
1.0460840E-02,3.02287E+00
1.0460950E-02,3.03264E+00
1.0461060E-02,3.01799E+00
1.0461170E-02,3.00822E+00
1.0461280E-02,3.00822E+00
1.0461390E-02,3.00822E+00
1.0461500E-02,3.02287E+00
1.0461610E-02,3.00822E+00
1.0461720E-02,3.00822E+00
1.0461830E-02,3.02287E+00
1.0461940E-02,2.99357E+00
1.0462050E-02,3.02287E+00
1.0462160E-02,3.01311E+00
1.0462270E-02,3.00822E+00
1.0462380E-02,3.00334E+00
1.0462490E-02,3.00822E+00
1.0462600E-02,3.00822E+00
1.0462710E-02,3.02287E+00
1.0462820E-02,3.02775E+00
1.0462930E-02,3.03264E+00
1.0463040E-02,3.02775E+00
1.0463150E-02,3.01311E+00
1.0463260E-02,3.04240E+00
1.0463370E-02,3.00334E+00
1.0463480E-02,3.00822E+00
1.0463590E-02,3.02287E+00
1.0463700E-02,3.01799E+00
1.0463810E-02,3.03264E+00
1.0463920E-02,3.01311E+00
1.0464030E-02,3.02287E+00
1.0464140E-02,3.00822E+00
1.0464250E-02,3.01311E+00
1.0464360E-02,3.01311E+00
1.0464470E-02,3.01311E+00
1.0464580E-02,3.03264E+00
1.0464690E-02,3.03264E+00
1.0464800E-02,3.00334E+00
1.0464910E-02,3.00334E+00
1.0465020E-02,3.02287E+00
1.0465130E-02,3.02775E+00
1.0465240E-02,2.99357E+00
1.0465350E-02,3.04240E+00
1.0465460E-02,3.01311E+00
1.0465570E-02,3.02775E+00
1.0465680E-02,3.01799E+00
1.0465790E-02,3.00334E+00
1.0465900E-02,3.00822E+00
1.0466010E-02,3.01311E+00
1.0466120E-02,3.02775E+00
1.0466230E-02,3.03752E+00
1.0466340E-02,3.02775E+00
1.0466450E-02,3.03752E+00
1.0466560E-02,3.02287E+00
1.0466670E-02,3.00334E+00
1.0466780E-02,3.00334E+00
1.0466890E-02,3.04240E+00
1.0467000E-02,3.01799E+00
1.0467110E-02,3.00822E+00
1.0467220E-02,3.01311E+00
1.0467330E-02,3.02775E+00
1.0467440E-02,3.02775E+00
1.0467550E-02,3.01311E+00
1.0467660E-02,3.00822E+00
1.0467770E-02,3.01311E+00
1.0467880E-02,3.00822E+00
1.0467990E-02,3.02287E+00
1.0468100E-02,3.01799E+00
1.0468210E-02,3.02287E+00
1.0468320E-02,3.01799E+00
1.0468430E-02,3.00334E+00
1.0468540E-02,3.01799E+00
1.0468650E-02,3.01311E+00
1.0468760E-02,3.01311E+00
1.0468870E-02,3.01799E+00
1.0468980E-02,3.01311E+00
1.0469090E-02,3.03264E+00
1.0469200E-02,2.98869E+00
1.0469310E-02,3.00334E+00
1.0469420E-02,3.00822E+00
1.0469530E-02,3.00822E+00
1.0469640E-02,3.02287E+00
1.0469750E-02,3.01799E+00
1.0469860E-02,3.03752E+00
1.0469970E-02,3.01799E+00
1.0470080E-02,3.02287E+00
1.0470190E-02,3.02287E+00
1.0470300E-02,3.04240E+00
1.0470410E-02,3.02287E+00
1.0470520E-02,3.02775E+00
1.0470630E-02,3.01311E+00
1.0470740E-02,3.00334E+00
1.0470850E-02,3.01799E+00
1.0470960E-02,3.00822E+00
1.0471070E-02,3.01311E+00
1.0471180E-02,2.99846E+00
1.0471290E-02,3.00822E+00
1.0471400E-02,3.02287E+00
1.0471510E-02,3.01311E+00
1.0471620E-02,3.02287E+00
1.0471730E-02,3.01799E+00
1.0471840E-02,2.99846E+00
1.0471950E-02,3.01311E+00
1.0472060E-02,3.00822E+00
1.0472170E-02,3.02775E+00
1.0472280E-02,2.97893E+00
1.0472390E-02,3.03264E+00
1.0472500E-02,3.00822E+00
1.0472610E-02,3.02287E+00
1.0472720E-02,3.01311E+00
1.0472830E-02,3.02287E+00
1.0472940E-02,3.03264E+00
1.0473050E-02,3.01799E+00
1.0473160E-02,3.01311E+00
1.0473270E-02,3.01311E+00
1.0473380E-02,3.02775E+00
1.0473490E-02,3.02775E+00
1.0473600E-02,3.01311E+00
1.0473710E-02,3.02287E+00
1.0473820E-02,3.01311E+00
1.0473930E-02,3.00822E+00
1.0474040E-02,3.03264E+00
1.0474150E-02,3.01311E+00
1.0474260E-02,3.01799E+00
1.0474370E-02,3.02287E+00
1.0474480E-02,3.03264E+00
1.0474590E-02,3.00334E+00
1.0474700E-02,3.03752E+00
1.0474810E-02,3.01799E+00
1.0474920E-02,3.00822E+00
1.0475030E-02,2.99846E+00
1.0475140E-02,3.03264E+00
1.0475250E-02,3.01311E+00
1.0475360E-02,2.99846E+00
1.0475470E-02,3.02775E+00
1.0475580E-02,3.01799E+00
1.0475690E-02,3.01311E+00
1.0475800E-02,3.02775E+00
1.0475910E-02,3.00822E+00
1.0476020E-02,3.03752E+00
1.0476130E-02,3.00822E+00
1.0476240E-02,3.00334E+00
1.0476350E-02,3.00334E+00
1.0476460E-02,3.02775E+00
1.0476570E-02,3.00334E+00
1.0476680E-02,3.03264E+00
1.0476790E-02,3.01311E+00
1.0476900E-02,3.02775E+00
1.0477010E-02,3.03264E+00
1.0477120E-02,2.98381E+00
1.0477230E-02,3.01311E+00
1.0477340E-02,3.01799E+00
1.0477450E-02,3.02287E+00
1.0477560E-02,3.01799E+00
1.0477670E-02,2.98381E+00
1.0477780E-02,3.01311E+00
1.0477890E-02,3.00822E+00
1.0478000E-02,2.99357E+00
1.0478110E-02,3.00334E+00
1.0478220E-02,3.00822E+00
1.0478330E-02,2.99357E+00
1.0478440E-02,3.02775E+00
1.0478550E-02,3.00334E+00
1.0478660E-02,3.05217E+00
1.0478770E-02,3.02287E+00
1.0478880E-02,2.99357E+00
1.0478990E-02,3.03264E+00
1.0479100E-02,3.01311E+00
1.0479210E-02,3.03264E+00
1.0479320E-02,3.01799E+00
1.0479430E-02,3.02287E+00
1.0479540E-02,3.03264E+00
1.0479650E-02,3.01311E+00
1.0479760E-02,3.02287E+00
1.0479870E-02,3.01311E+00
1.0479980E-02,3.05217E+00
1.0480090E-02,2.98381E+00
1.0480200E-02,3.02287E+00
1.0480310E-02,3.04240E+00
1.0480420E-02,3.03752E+00
1.0480530E-02,3.00334E+00
1.0480640E-02,3.02287E+00
1.0480750E-02,3.01311E+00
1.0480860E-02,3.00334E+00
1.0480970E-02,2.99846E+00
1.0481080E-02,3.01799E+00
1.0481190E-02,3.03752E+00
1.0481300E-02,3.01799E+00
1.0481410E-02,3.03264E+00
1.0481520E-02,3.03752E+00
1.0481630E-02,3.00822E+00
1.0481740E-02,2.98381E+00
1.0481850E-02,3.01799E+00
1.0481960E-02,3.01799E+00
1.0482070E-02,3.02287E+00
1.0482180E-02,2.99846E+00
1.0482290E-02,3.02287E+00
1.0482400E-02,3.02287E+00
1.0482510E-02,3.01799E+00
1.0482620E-02,3.00334E+00
1.0482730E-02,3.01799E+00
1.0482840E-02,3.01311E+00
1.0482950E-02,3.03752E+00
1.0483060E-02,2.99846E+00
1.0483170E-02,3.00822E+00
1.0483280E-02,3.01311E+00
